92,15,2,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
93,15,4,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
94,15,10,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
95,15,40,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
96,16,13,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
97,16,69,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
98,16,52,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
99,16,58,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
100,16,41,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
101,16,58,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
102,16,31,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
103,17,66,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
104,17,34,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
105,17,16,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
106,17,53,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
107,17,66,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
108,17,75,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
109,17,46,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
110,17,21,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
111,17,61,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
112,18,8,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
113,18,12,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
114,18,64,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
115,18,14,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
116,18,57,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
117,18,55,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
118,18,75,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
119,18,32,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
120,19,55,4/28/2022 3:14:59 PM,4/28/2022 3:14:59 PM
